Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250302-València Port llit antic Túria
	
FECHA	HORA	PM2.5	SO2	CO	NO	NO2	PM10	Veloc.	Direc.	Temp.	NOx	H.Rel.	Pres.	R.Sol.	Precip.	O3	Veloc.máx.
		µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	µg/m³	% H.R.	mb	W/m²	l/m²	µg/m³	m/s
17/01/2024	09	14	4	0,2	22	43	33	1,5	190	15,9	75	65	1006	41	0	18	2,4
17/01/2024	10	15	4	0,2	27	40	32	1,8	201	18,7	81	57	1005	130	0	29	2,9
17/01/2024	11	11	3	0,1	5	16	35	4,3	242	19,9	23	54	1006	278	0	65	9,2
17/01/2024	12	6	2	0,1	3	7	20	4,5	232	21,4	12	50	1004	487	0	80	8,7
17/01/2024	13	12	3	0,1	2	9	60	4,9	226	22,6	12	43	1002	475	0	88	9,9
17/01/2024	14	13	2	0,1	1	8	72	5,8	234	23	11	37	1002	440	0	92	12,6
17/01/2024	15	7	3	0,1	1	8	38	5,8	237	22,8	10	37	1002	328	0	92	11,7
17/01/2024	16	6	3	0,1	1	9	29	5,9	228	22,1	11	43	1003	162	0	88	11,7
17/01/2024	17	6	2	0,1	1	10	33	5,7	240	19,1	12	51	1007	25	0	91	11,6
17/01/2024	18	2	2	0,1	1	12	6	4,2	230	18	14	58	1008	1	0	85	8,4
17/01/2024	19	2	3	0,1	1	13	4	2,9	215	17,1	15	64	1009	1	0	79	5,6
17/01/2024	20	3	3	0,1	2	12	13	4,5	223	18,4	16	57	1009	1	0	81	9,4
17/01/2024	21	4	2	0,1	1	9	16	4,6	226	18,9	11	54	1009	1	0	84	9,7
17/01/2024	22	4	3	0,1	1	8	20	5	227	18,9	10	53	1009	1	0	85	11,3
17/01/2024	23	3	3	0,1	1	7	8	4,5	221	18,5	9	54	1010	1	0	85	9,5
18/01/2024	00	3	2	0,1	1	6	6	3,9	210	18	8	55	1011	1	0	83	7,3
18/01/2024	01	3	3	0,1	1	6	6	3,4	218	17,8	8	57	1011	1	0	82	6,9
18/01/2024	02	2	3	0,1	1	6	5	3,8	227	17,9	8	56	1009	1	0	83	7,8
18/01/2024	03	3	3	0,1	1	5	6	3,7	232	17,9	7	57	1009	1	0	84	8,1
18/01/2024	04	3	3	0,1	1	6	5	3,4	247	17,8	8	58	1008	1	0	83	6,9
18/01/2024	05	3	3	0,1	1	6	6	4,3	251	17,6	8	59	1009	1	0	82	8,6
18/01/2024	06	3	3	0,1	1	7	5	4,3	233	17,5	9	59	1009	1	0	78	8,4
18/01/2024	07	3	3	0,1	1	9	6	4,5	242	17,6	11	58	1009	1	0	78	9,1
18/01/2024	08	4	3	0,1	1	14	9	2,6	201	17,6	16	59	1010	4	0	68	5,1
18/01/2024	09	5	3	0,1	1	14	10	4,1	219	17,9	16	58	1011	50	0	71	7,6
18/01/2024	10	4	3	0,1	2	11	10	4	219	18,8	14	57	1011	179	0	72	8,2
18/01/2024	11	4	4	0,1	2	10	11	3,6	216	20,1	13	55	1011	314	0	76	6,9
18/01/2024	12	8	4	0,1	2	10	13	2,9	228	20,4	13	53	1011	165	0	76	5,8
18/01/2024	13	6	4	0,1	2	11	14	3,4	231	21,1	14	50	1010	272	0	80	7,3
18/01/2024	14	6	3	0,1	2	10	12	3,1	241	22,2	13	46	1008	367	0	83	6,5
18/01/2024	15	3	3	0,1	1	8	9	3,3	241	22,2	10	44	1008	228	0	86	6,9
18/01/2024	16	3	4	0,1	1	11	9	2,8	216	22,3	13	45	1008	112	0	80	5,9
18/01/2024	17	3	2	0,1	1	12	7	3	206	21,6	14	49	1009	42	0	78	5,5
18/01/2024	18	3	2	0,1	1	16	7	2,5	218	20,4	18	52	1010	1	0	66	4,4
18/01/2024	19	3	3	0,1	1	19	6	2,5	211	19,3	21	57	1011	1	0	61	4,3
18/01/2024	20	3	3	0,1	1	16	7	1,9	229	18,8	19	60	1011	1	0	62	3,9
18/01/2024	21	3	3	0,1	1	16	5	1,9	206	18,4	19	62	1012	1	0	61	3,4
18/01/2024	22	3	3	0,1	1	14	6	1,3	199	18,1	16	64	1012	1	0	64	2,1
18/01/2024	23	3	3	0,1	1	13	4	0,9	216	17,7	15	66	1011	1	0	59	1,9
19/01/2024	00	2	3	0,1	1	10	3	1,1	202	17,3	12	68	1012	1	0	65	2
19/01/2024	01	2	3	0,1	1	10	3	1,4	231	16,9	12	70	1011	1	0	63	2,8
19/01/2024	02	1	2	0,1	1	7	2	1,3	260	16,9	9	69	1011	1	0	71	2,9
19/01/2024	03	2	1	0,1	1	9	3	1,2	207	16	11	71	1011	1	0	59	1,9
19/01/2024	04	3	1	0,1	1	13	5	1,1	217	15,3	15	74	1011	1	0	43	1,8
19/01/2024	05	5	1	0,1	1	17	7	1,2	227	14,8	19	72	1011	1	0	36	1,7
19/01/2024	06	4	1	0,1	2	29	7	1,4	219	14,9	32	74	1011	1	0	21	2,1
19/01/2024	07	5	2	0,2	16	47	11	0,8	327	14,5	71	77	1012	1	0	3	1,7
19/01/2024	08	6	4	0,2	10	34	15	1,7	354	14,5	49	79	1014	5	0	20	2,7
19/01/2024	09	6	3	0,2	9	25	15	2,9	2	14,3	39	84	1015	32	0	34	4,4
19/01/2024	10	4	1	0,2	7	22	8	3,1	55	14,1	33	84	1015	27	0,4	54	5,6
19/01/2024	11	5	1	0,2	5	17	11	4,1	24	12,7	25	86	1017	50	1,4	63	7,4
19/01/2024	12	6	2	0,2	9	17	11	4,9	9	11,7	31	90	1017	93	0,8	62	8,4
19/01/2024	13	4	1	0,2	5	17	7	4,3	15	12	26	86	1015	58	0	62	7,4
19/01/2024	14	4	1	0,1	4	13	7	4,5	14	11,7	19	89	1015	28	0	66	7,6
19/01/2024	15	4	1	0,1	3	10	7	5,3	13	11	16	95	1015	22	0	70	8,6
19/01/2024	16	4	1	0,2	4	13	7	6,2	3	10,7	19	99	1015	11	0	63	10,5
19/01/2024	17	5	1	0,2	4	17	8	5,3	356	10,9	24	98	1015	3	0	54	8,9
19/01/2024	18	4	1	0,2	4	19	9	5,9	359	11	26	95	1015	1	0,6	51	10,1
19/01/2024	19	3	2	0,2	5	17	7	5,2	338	11,2	25	91	1016	1	0	60	9,6
19/01/2024	20	2	1	0,3	1	13	4	3,6	322	10,9	15	92	1018	1	5,6	63	5,9
19/01/2024	21	3	2	0,3	5	21	7	4,3	352	10,5	28	91	1019	1	0,2	54	7,1
19/01/2024	22	8	3	0,3	17	31	14	5,4	5	10,4	56	90	1020	1	0	40	9,1
19/01/2024	23	5	2	0,2	2	10	11	5,6	358	10,3	13	90	1020	1	0	67	9,3
20/01/2024	00	5	3	0,2	2	11	11	6,3	6	10,3	14	89	1021	1	0	70	10,9
20/01/2024	01	5	2	0,2	2	10	12	6,2	5	10,3	14	86	1023	1	0	70	10,6
20/01/2024	02	9	2	0,2	2	10	24	4,7	353	10,2	12	84	1023	1	0	68	8,1
20/01/2024	03	4	1	0,2	1	9	11	4,2	16	10,3	11	82	1024	1	0	71	7
20/01/2024	04	3	1	0,2	1	7	6	3,5	21	10,3	9	80	1025	1	0	75	6,2
20/01/2024	05	2	1	0,1	1	7	5	3,2	21	10,3	9	78	1025	1	0	71	5,5
20/01/2024	06	3	1	0,1	1	7	7	3,1	18	10,4	9	72	1026	1	0	76	5,4
20/01/2024	07	3	1	0,1	1	8	5	2,4	16	10,5	10	69	1027	1	0	83	4,1
20/01/2024	08	6	1	0,1	2	15	14	2	330	10,1	18	72	1028	7	0	56	3,3
20/01/2024	09	6	2	0,1	2	22	11	1,4	289	10,1	26	73	1029	46	0	36	2,1
20/01/2024	10	7	2	0,1	4	21	11	1,4	299	10,5	27	76	1030	130	0	32	2,1
20/01/2024	11	7	2	0,1	4	17	12	1,7	300	10,9	24	76	1031	233	0	38	2,5
20/01/2024	12	6	2	0,1	3	13	8	0,9	46	12,2	18	67	1027	256	0	52	1,6
20/01/2024	13	4	2	0,1	3	12	8	1	90	12,3	16	62	1029	230	0	65	1,8
20/01/2024	14	3	3	0,1	3	15	5	0,4	57	13	20	59	1026	227	0	59	1
20/01/2024	15	3	2	0,2	4	20	6	1,8	108	12,4	27	63	1031	183	0	55	2,3
20/01/2024	16	3	2	0,2	2	16	5	2,2	116	12	19	66	1033	101	0	61	2,8
20/01/2024	17	4	2	0,1	5	22	6	2	112	11,8	29	68	1033	21	0	54	2,7
20/01/2024	18	3	3	0,1	5	28	5	2,1	111	11,7	35	67	1034	1	0	51	2,9
20/01/2024	19	2	3	0,1	8	33	4	1,6	95	11,8	45	66	1034	1	0	54	2,3
20/01/2024	20	2	3	0,1	2	10	3	1,3	53	11,9	14	64	1035	1	0	86	2
20/01/2024	21	3	1	0,1	1	6	4	1	50	11,8	8	65	1034	1	0	94	1,7
20/01/2024	22	5	1	0,1	1	7	7	0,9	56	11,8	9	71	1035	1	0	89	1,4
20/01/2024	23	8	1	0,2	1	15	15	0,7	346	11,6	17	73	1034	1	0	66	1,2
21/01/2024	00	13	2	0,2	1	22	19	0,7	327	11,4	24	72	1036	1	0	50	1,2
21/01/2024	01	14	2	0,2	1	25	19	0,8	293	11,4	27	72	1035	1	0	43	1,3
21/01/2024	02	11	1	0,2	1	20	15	0,8	286	11,3	22	72	1036	1	0	50	1,3
21/01/2024	03	12	2	0,2	1	15	14	1,1	284	11,2	17	72	1036	1	0	59	1,7
21/01/2024	04	11	2	0,2	1	11	13	0,4	274	11,2	13	72	1035	1	0	63	0,9
21/01/2024	05	12	2	0,2	1	17	15	0,6	211	10,6	19	75	1035	1	0	39	1
21/01/2024	06	18	2	0,2	1	27	21	1	226	10,1	29	80	1037	1	0	17	1,5
21/01/2024	07	18	2	0,2	2	26	22	1	219	9,2	30	84	1037	1	0	12	1,4
21/01/2024	08	19	2	0,2	3	26	24	1,1	218	9,1	31	85	1038	16	0	12	1,8
21/01/2024	09	16	2	0,2	8	27	21	0,8	226	10,9	40	78	1036	131	0	18	1,5
21/01/2024	10	12	3	0,2	6	18	15	1,3	218	12,9	26	68	1035	322	0	41	2,1
21/01/2024	11	10	3	0,2	3	11	12	1,2	200	14	16	63	1034	454	0	60	2,5
21/01/2024	12	6	3	0,2	2	9	7	1	239	15,1	12	58	1033	527	0	71	2,2
21/01/2024	13	6	3	0,2	4	12	8	2,3	142	14,8	19	60	1037	540	0	70	3,4
21/01/2024	14	6	4	0,1	4	14	8	2,8	116	14	20	65	1037	474	0	72	3,7
21/01/2024	15	6	3	0,2	2	9	8	3,4	120	13,7	12	69	1037	376	0	89	4,4
21/01/2024	16	6	3	0,2	1	9	10	3,5	121	13,6	11	71	1037	203	0	92	4,8
21/01/2024	17	7	2	0,2	11	20	10	3,6	122	13,3	37	73	1038	36	0	81	5
21/01/2024	18	9	4	0,2	23	47	14	3	126	13,1	82	77	1039	1	0	43	4,3
21/01/2024	19	9	2	0,2	3	35	15	1,9	129	13,1	40	82	1038	1	0	63	2,6
21/01/2024	20	10	2	0,2	4	45	16	1	205	12,6	51	82	1038	1	0	38	1,6
21/01/2024	21	18	3	0,3	16	58	25	1,6	309	11,6	82	84	1039	1	0	7	2,1
21/01/2024	22	17	2	0,2	8	43	23	1,3	299	11,1	55	84	1039	1	0	26	1,7
21/01/2024	23	18	2	0,3	2	36	25	0,8	259	10,2	39	86	1039	1	0	26	1,4
22/01/2024	00	19	2	0,2	3	32	24	1,1	250	9,5	36	86	1039	1	0	20	1,8
22/01/2024	01	13	1	0,1	1	22	17	1,1	237	9	24	86	1038	1	0	28	2
22/01/2024	02	18	2	0,2	2	23	22	0,9	223	8,1	26	88	1039	1	0	11	1,7
22/01/2024	03	17	1	0,2	2	24	22	1,3	212	7,5	27	89	1039	1	0	14	2
22/01/2024	04	15	1	0,2	2	21	18	1,2	221	7,2	23	90	1039	1	0	13	1,8
22/01/2024	05	12	2	0,2	1	22	15	1,4	201	6,6	24	92	1039	1	0	13	2
22/01/2024	06	11	1	0,2	7	26	14	0,8	208	6,2	36	92	1039	1	0	4	1,3
22/01/2024	07	10	2	0,2	15	31	14	1,3	209	6,3	53	92	1039	1	0	1	1,9
22/01/2024	08	11	3	0,2	34	35	20	1,1	220	6,8	87	88	1039	14	0	1	1,9
22/01/2024	09	13	4	0,2	51	37	26	0,6	212	9,9	115	75	1036	145	0	4	1,4
22/01/2024	10	12	4	0,1	27	31	21	0,5	190	13,4	72	64	1033	345	0	14	1,1
22/01/2024	11	10	3	0,1	14	26	15	0,9	166	14,8	48	60	1033	434	0	30	1,7
22/01/2024	12	12	6	0,1	40	39	18	1,5	108	15,6	100	59	1033	532	0	21	2,5
22/01/2024	13	8	5	0,1	13	25	12	2,3	126	16,6	45	61	1032	569	0	45	3,2
22/01/2024	14	6	4	0,1	7	21	8	2,8	112	14,6	32	76	1034	436	0	63	3,9
22/01/2024	15	5	3	0,1	7	23	8	2	93	15,2	34	72	1032	378	0	65	3
22/01/2024	16	5	3	0,1	4	16	7	1,8	51	15	22	72	1031	174	0	81	2,6
22/01/2024	17	5	2	0,1	3	21	6	1,5	31	14,6	26	75	1033	39	0	72	2,4
22/01/2024	18	5	2	0,1	6	36	7	1,6	10	13,7	45	82	1036	1	0	46	2,5
22/01/2024	19	6	2	0,1	3	29	9	0,6	299	13,3	33	84	1035	1	0	50	1,1
22/01/2024	20	12	2	0,2	3	48	16	0,2	294	12,5	52	85	1035	1	0	9	0,6
22/01/2024	21	18	2	0,3	8	55	24	0,2	259	11,8	66	84	1037	1	0	2	0,5
22/01/2024	22	27	2	0,4	24	52	33	0,5	204	10,9	88	84	1037	1	0	2	1,1
22/01/2024	23	25	4	0,3	48	54	34	0,6	231	10,6	128	83	1037	1	0	1	1,3
23/01/2024	00	26	3	0,2	32	48	33	0,4	221	10,3	97	83	1037	1	0	1	1
23/01/2024	01	22	2	0,2	22	44	29	0,5	220	10	78	83	1037	1	0	1	1,3
23/01/2024	02	21	1	0,1	15	39	28	0,9	213	10	61	85	1037	1	0	1	1,3
23/01/2024	03	19	1	0,1	12	36	24	0,5	222	9,7	54	86	1038	1	0	1	1
23/01/2024	04	17	1	0,1	15	36	23	1	201	9,7	59	85	1038	1	0	1	1,5
23/01/2024	05	14	2	0,1	8	36	18	0,6	218	9,7	48	85	1038	1	0	1	1,1
23/01/2024	06	12	1	0,1	18	34	16	1,1	218	9,5	62	85	1038	1	0	1	1,5
23/01/2024	07	12	2	0,2	63	40	18	0,8	209	9,6	137	83	1039	1	0	1	1,5
23/01/2024	08	15	4	0,3	102	45	29	1,1	221	9,8	201	84	1039	14	0	1	1,6
23/01/2024	09	17	4	0,3	73	43	36	1,4	212	12,5	155	75	1035	136	0	3	2,2
23/01/2024	10	17	3	0,3	33	35	30	1,5	215	15,4	85	68	1035	313	0	8	2,3
23/01/2024	11	12	2	0,2	16	25	18	1,6	203	18	49	61	1035	447	0	22	2,6
23/01/2024	12	17	3	0,2	23	37	25	1,5	164	19	72	60	1035	521	0	23	2,2
23/01/2024	13	15	7	0,2	49	47	21	1,8	149	19,9	122	56	1034	535	0	15	2,6
23/01/2024	14	10	5	0,2	14	30	13	1,8	165	21	51	51	1032	473	0	42	2,7
23/01/2024	15	7	4	0,1	36	46	26	1,8	121	21	101	49	1032	375	0	22	2,8
23/01/2024	16	13	7	0,2	56	63	52	1,6	109	20,2	148	54	1033	206	0	10	2,3
23/01/2024	17	18	7	0,2	46	64	59	1,6	126	18,2	135	61	1033	42	0	3	2,4
23/01/2024	18	12	3	0,2	13	56	17	1,6	135	15,6	75	74	1034	2	0	16	2,4
23/01/2024	19	14	3	0,2	38	65	28	0,9	76	14,9	124	84	1035	1	0	3	1,6
23/01/2024	20	15	2	0,2	13	55	18	1,1	347	14,2	74	89	1035	1	0	8	1,8
23/01/2024	21	21	1	0,2	7	50	26	1,5	333	13,6	60	93	1037	1	0	5	2,2
23/01/2024	22	25	2	0,3	10	51	31	0,7	290	13,3	67	91	1036	1	0	1	1,1
23/01/2024	23	26	1	0,3	12	49	31	0,4	282	12,6	68	91	1035	1	0	1	0,8
24/01/2024	00	28	2	0,4	31	46	35	0,6	215	11,4	93	93	1038	1	0	1	1,2
24/01/2024	01	24	2	0,3	29	46	29	0,8	227	10,7	90	92	1037	1	0	1	1,6
24/01/2024	02	20	1	0,2	14	40	26	0,9	225	10,6	61	89	1037	1	0	1	1,6
24/01/2024	03	16	1	0,1	10	35	21	1,1	238	10,8	50	87	1036	1	0	2	1,9
24/01/2024	04	16	1	0,1	11	30	21	0,9	212	9,7	47	89	1038	1	0	1	1,8
24/01/2024	05	15	1	0,1	12	31	20	1	213	9,6	49	88	1038	1	0	1	1,7
24/01/2024	06	14	1	0,2	43	32	22	0,8	224	9,2	98	90	1040	1	0	1	1,6
24/01/2024	07														0		
24/01/2024	11														0		
24/01/2024	12	30	4	0,1	12	27	52	1,4	194	18,7	45	65	1019	541	0	22	2,3
24/01/2024	13	22	2	0,1	47	42	42	2	136	18,2	114	68	1015	566	0	16	2,7
24/01/2024	14	20	1	0,1	53	54	45	2,1	114	17,8	134	68	1015	507	0	15	2,7
24/01/2024	15	20	1	0,1	74	68	52	1,4	135	19,4	183	61	1014	390	0	7	2
24/01/2024	16	21	1	0,1	65	66	85	1,6	123	18,7	166	66	1015	214	0	6	2,3
24/01/2024	17	14	1	0,1	49	68	22	0,8	176	18,9	143	63	1014	41	0	6	1,9
24/01/2024	18	16	1	0,2	54	68	29	0,2	294	16,5	150	72	1015	2	0	2	0,5
24/01/2024	19	19	2	0,3	135	78	52	1	16	15,5	286	80	1014	1	0	1	1,7
24/01/2024	20	13	1	0,2	39	62	19	1,3	20	14,5	121	88	1014	1	0	6	2,3
24/01/2024	21	16	1	0,3	31	49	19	1,9	10	13,8	96	97	1015	1	0	8	2,9
24/01/2024	22	19	1	0,2	5	28	22	1,8	359	13,5	36	99	1015	1	0	25	2,7
24/01/2024	23	30	1	0,3	1	30	34	0,9	336	12,9	32	97	1015	1	0	19	1,4
25/01/2024	00	42	1	0,4	2	46	55	0,4	338	12,4	50	94	1016	1	0	5	1,2
25/01/2024	01	41	1	0,4	13	49	53	0,3	238	11,3	69	94	1015	1	0	1	0,8
25/01/2024	02	41	3	0,4	36	45	54	0,1	229	9,9	100	94	1014	1	0	1	0,4
25/01/2024	03	56	6	0,4	33	40	73	0,4	226	9,4	91	96	1013	1	0	1	0,8
25/01/2024	04	55	4	0,3	25	36	68	0,1	231	9	75	94	1013	1	0	1	0,6
25/01/2024	05	36	3	0,3	32	35	48	0,1	217	8,7	84	94	1013	1	0	1	0,1
25/01/2024	06	32	4	0,4	52	37	46	0,1	224	8,1	117	94	1013	1	0	1	0,5
25/01/2024	07	29	6	0,4	87	40	46	0,2	225	7,9	174	91	1014	1	0	1	0,5
25/01/2024	08	34	4	0,6	160	52	63	0,5	216	9,5	297	85	1017	11	0	1	1,2
25/01/2024	09	34	2	0,4	133	58	69	1	223	12,6	262	72	1015	136	0	1	1,8
25/01/2024	10	32	2	0,2	113	60	80	0,5	226	15,8	233	60	1015	342	0	3	1,4
25/01/2024	11	18	1	0,1	41	50	43	0,8	243	19,2	112	48	1015	495	0	16	1,9
25/01/2024	12	34	1	0,1	83	77	60	1,9	112	17,3	204	62	1014	563	0	12	2,3
25/01/2024	13	23	1	0,1	69	62	53	1,8	102	18,6	169	57	1014	569	0	13	2,4
25/01/2024	14	26	1	0,1	25	47	35	1,8	78	17,5	86	67	1012	512	0	34	2,6
25/01/2024	15	32	1	0,1	28	45	39	1,7	76	17,1	87	77	1013	375	0	36	2,6
25/01/2024	16	31	1	0,1	43	51	39	1,3	71	17	116	80	1013	204	0	17	2,1
25/01/2024	17	27	1	0,1	47	56	34	1,2	14	16	128	86	1012	43	0	7	1,8
25/01/2024	18	28	1	0,1	29	54	39	0,8	356	14,7	98	88	1012	2	0	8	1,4
25/01/2024	19	36	1	0,2	51	67	50	0,1	336	14,3	145	88	1013	1	0	2	0,4
25/01/2024	20	39	1	0,4	40	60	53	0,1	291	13,3	122	91	1013	1	0	1	0,2
25/01/2024	21	47	1	0,5	89	64	68	0,3	222	12,3	200	93	1012	1	0	1	0,6
25/01/2024	22	54	1	0,5	115	66	78	0,4	224	11,8	242	94	1013	1	0	1	0,9
25/01/2024	23	51	1	0,3	57	61	77	0,7	210	11,6	149	89	1012	1	0	1	1,4
26/01/2024	00	47	1	0,2	38	56	66	0,3	230	11,3	114	86	1012	1	0	1	0,8
26/01/2024	01	44	1	0,2	29	57	61	0,3	299	11,5	102	84	1011	1	0	1	0,8
26/01/2024	02	47	1	0,3	37	56	66	0,5	12	11,6	112	85	1012	1	0	1	1
26/01/2024	03	48	1	0,3	29	48	64	0,2	275	10,7	93	87	1012	1	0	1	0,6
26/01/2024	04	42	1	0,2	26	42	55	0,1	275	9,9	82	90	1011	1	0	1	0,1
26/01/2024	05	39	1	0,2	28	38	50	0,1	249	9,3	81	90	1011	1	0	1	0,3
26/01/2024	06	35	1	0,2	46	39	48	0,3	228	9,2	109	87	1012	1	0	1	0,8
26/01/2024	07	30	1	0,2	78	41	59	0,1	231	9,1	160	83	1012	1	0	1	0,1
26/01/2024	08	27	1	0,4	130	52	71	0,3	208	9,9	251	82	1025	22	0	1	0,8
26/01/2024	09														0		
26/01/2024	10	28	1	0,3	105	62	73	0,4	226	17,6	223	56	1033	355	0	3	0,7
26/01/2024	11	32	2	0,3	138	82	77	0,6	102	19,3	295	51	1033	488	0	6	1
26/01/2024	12	41	2	0,2	138	86	93	0,9	73	18,4	298	55	1034	567	0	6	1,5
26/01/2024	13	46	3	0,2	70	73	72	1	17	19,7	180	47	1033	578	0	16	1,6
26/01/2024	14	25	7	0,1	49	63	34	0,8	83	20,9	137	45	1032	495	0	24	1,6
26/01/2024	15	21	7	0,1	48	61	27	0,7	42	21,2	133	44	1032	377	0	30	1,5
26/01/2024	16	17	3	0,1	46	63	24	1	29	20,2	134	48	1031	193	0	30	1,8
26/01/2024	17	14	1	0,1	32	65	22	1,3	4	18,7	114	52	1031	50	0	28	1,8
26/01/2024	18	16	1	0,1	36	82	25	0,3	2	17,1	136	56	1031	2	0	5	0,6
26/01/2024	19	21	1	0,2	115	89	40	0,1	344	16,3	265	59	1032	1	0	1	0,1
26/01/2024	20	26	1	0,3	40	85	42	0,1	343	15,4	146	63	1032	1	0	1	0,1
26/01/2024	21	27	1	0,3	44	76	41	0,1	199	13,7	143	69	1032	1	0	2	0,1
26/01/2024	22	32	1	0,4	78	68	55	0,1	244	12,6	188	77	1032	1	0	1	0,1
26/01/2024	23	38	1	0,5	114	67	71	0,1	256	11,2	241	80	1031	1	0	1	0,1
27/01/2024	00	33	1	0,4	71	57	55	0,1	247	11	165	81	1032	1	0	1	0,1
27/01/2024	01	30	1	0,3	41	50	46	0,1	231	10,2	113	82	1031	1	0	1	0,1
27/01/2024	02	28	4	0,2	34	48	42	0,1	223	9,7	100	82	1030	1	0	1	0,1
27/01/2024	03	24	7	0,1	28	46	34	0,1	213	9,1	88	84	1031	1	0	1	0,1
27/01/2024	04	22	6	0,1	18	42	31	0,1	228	8,9	70	84	1030	1	0	1	0,1
27/01/2024	05	22	4	0,1	15	39	29	0,2	201	8,6	62	84	1030	1	0	1	0,5
27/01/2024	06	21	3	0,1	15	39	28	0,1	224	8,4	61	84	1030	1	0	1	0,2
27/01/2024	07	19	5	0,1	27	40	27	0,1	230	8	82	85	1031	1	0	1	0,1
27/01/2024	08	19	6	0,2	43	42	36	0,1	241	8,6	108	84	1031	20	0	1	0,1
27/01/2024	09	23	5	0,2	53	41	43	0,1	206	10	123	79	1031	81	0	2	0,1
27/01/2024	10	30	6	0,3	55	48	55	0,1	222	13,6	133	70	1032	248	0	4	0,1
27/01/2024	11	30	6	0,3	42	54	49	0,1	145	17,1	119	57	1033	320	0	9	0,1
27/01/2024	12														0		
27/01/2024	13														0		
27/01/2024	14														0		
29/01/2024	07														0		
29/01/2024	08	26	1	0,1	3	30	37	1,5	307	12,2	35	85	1040	7	0	10	2,3
29/01/2024	09	24	3	0,1	14	52	43	1,4	312	12,4	73	83	1037	26	0	8	2,2
29/01/2024	10	19	2	0,1	5	42	33	1,4	321	12,7	50	78	1035	41	0	17	2,3
29/01/2024	11	21	2	0,1	5	36	39	1,8	323	13,3	44	78	1035	109	0	28	2,7
29/01/2024	12	23	2	0,1	9	36	43	1,7	335	13,9	50	75	1035	169	0	27	2,7
29/01/2024	13	18	4	0,1	40	55	34	1,5	17	14,7	116	73	1034	191	0	20	2,5
29/01/2024	14	19	3	0,1	36	51	35	1,8	14	14,7	106	73	1034	196	0	19	2,9
29/01/2024	15	19	3	0,1	25	47	33	1,4	34	14,7	85	76	1033	109	0	28	2,4
29/01/2024	16	13	5	0,1	19	41	27	1,7	45	14,4	70	76	1033	55	0	36	2,9
29/01/2024	17	13	4	0,1	18	41	26	1,5	37	14,3	69	77	1033	19	0	32	2,5
29/01/2024	18	13	1	0,1	12	38	28	1,4	41	14	57	82	1034	1	0	36	2,4
29/01/2024	19	11	1	0,1	17	35	19	1	34	13,9	61	88	1034	1	0	39	1,8
29/01/2024	20	14	1	0,1	45	63	25	1,2	22	13,8	133	92	1034	1	0	8	1,9
29/01/2024	21	15	1	0,1	16	50	27	1,4	7	13,6	74	95	1034	1	0	19	2,3
29/01/2024	22	20	1	0,1	1	29	35	0,8	340	13,5	32	93	1034	1	0	33	1,5
29/01/2024	23	19	1	0,1	1	29	29	0,5	327	13,5	31	89	1035	1	0	33	1
30/01/2024	00	18	1	0,1	1	26	26	0,2	298	13,6	28	87	1035	1	0	35	0,9
30/01/2024	01	18	1	0,1	1	31	26	0,3	318	13,7	33	84	1035	1	0	26	0,4
30/01/2024	02	20	1	0,1	1	31	29	0,2	316	13,7	33	81	1034	1	0	27	0,5
30/01/2024	03	24	1	0,1	1	23	35	0,1	352	13,5	25	80	1034	1	0	28	0,1
30/01/2024	04	24	1	0,1	1	21	36	0,2	16	13,3	23	81	1034	1	0	25	0,4
30/01/2024	05	26	1	0,1	2	23	41	0,2	316	13,3	25	78	1034	1	0	27	0,6
30/01/2024	06	21	1	0,1	3	29	34	1,1	340	13,3	34	73	1034	1	0	23	1,7
30/01/2024	07	19	1	0,1	14	40	34	0,8	8	13,3	61	72	1034	1	0	16	1,4
30/01/2024	08	22	1	0,3	20	52	42	0,4	318	13,4	83	74	1035	2	0	3	0,8
30/01/2024	09	22	1	0,3	25	56	43	1	291	13,8	94	72	1035	20	0	6	1,7
30/01/2024	10	26	1	0,3	39	57	51	0,7	266	14,1	116	72	1036	69	0	5	1,3
30/01/2024	11	25	1	0,2	50	54	57	1	46	14,5	131	67	1036	108	0	11	1,8
30/01/2024	12	33	2	0,3	68	59	86	0,7	152	14,6	163	74	1036	134	0	4	1,5
30/01/2024	13	31	1	0,2	46	56	58	1	157	14,5	126	73	1036	140	0	7	1,5
30/01/2024	14	23	1	0,2	47	55	45	1,5	115	14,6	127	70	1035	144	0	11	2,1
30/01/2024	15	19	1	0,2	39	48	31	1,3	119	14,4	108	72	1035	100	0	17	1,8
30/01/2024	16	21	1	0,2	44	55	34	1,1	115	14,5	123	73	1035	61	0	15	1,6
30/01/2024	17	18	1	0,2	42	61	32	0,7	96	14,5	125	77	1035	22	0	12	1,3
30/01/2024	18	12	1	0,1	34	52	23	1	73	14,1	105	83	1035	2	0	25	1,6
30/01/2024	19	12	1	0,2	46	63	21	0,2	61	14,1	133	85	1036	1	0	12	0,8
30/01/2024	20	12	1	0,1	8	43	19	0,1	22	14	56	88	1036	1	0	32	0,6
30/01/2024	21	17	1	0,2	11	46	36	0,9	10	13,6	62	91	1037	1	0	23	1,7
30/01/2024	22	24	1	0,2	2	29	48	1,1	359	13,3	32	92	1037	1	0	34	1,7
