Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250047-València - Av. França
	
FECHA	HORA	PM2.5	SO2	CO	NO	NO2	PM10	Veloc.	Direc.	NOx	O3
		µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	µg/m³	µg/m³
06/03/2024	21	5	4	0,2	6	9	5	1,6	38	17	74
06/03/2024	22	8	5	0,2	5	12	8	1,6	35	20	64
06/03/2024	23	10	5	0,2	5	11	10	0,7	37	20	63
07/03/2024	00		4	0,2	5	9		0,6	2	17	68
07/03/2024	01	11	3	0,2	5	9	11	0,6	338	17	58
07/03/2024	02	9	3	0,2	5	8	9	0,9	318	15	57
07/03/2024	03	9	3	0,2	5	7	9	0,7	351	15	60
07/03/2024	04	9	3	0,2	5	7	9	0,7	336	15	59
07/03/2024	05	10	4	0,2	4	7	11	0,6	28	13	65
07/03/2024	06	9	3	0,2	5	10	10		333	17	53
07/03/2024	07	8	3	0,2	7	27	10	0,6	339	37	24
07/03/2024	08	10	3	0,1	9	28	14	0,8	6	41	29
07/03/2024	09	11	3	0,1	8	17	16	1,4	22	29	47
07/03/2024	10	6	4	0,1	7	12	7	1,6	83	22	65
07/03/2024	11	11	3	0,1	11	19	15	4,4	107	36	52
07/03/2024	12	7	3	0,2	8	11	7	5,9	107	24	74
07/03/2024	13	5	4	0,2	7	8	6	4,6	102	19	82
07/03/2024	14	7	4	0,1	7	8	7	4,1	86	18	87
07/03/2024	15	2	4	0,1	6	7	4	4,8	87	16	88
07/03/2024	16	2	4	0,1	6	7	4	5,4	89	16	88
07/03/2024	17	1	4	0,1	6	7	2	4,6	87	15	88
07/03/2024	18	2	4	0,1	6	7	2	3,4	74	16	86
07/03/2024	19	2	4	0,1	5	7	2	2,6	63	15	82
07/03/2024	20	2	4	0,1	6	8	2	2,2	66	16	76
07/03/2024	21	2	4	0,1	5	8	2	2,6	43	15	69
07/03/2024	22	2	5	0,1	5	7	2	2,2	49	15	72
07/03/2024	23	3	4	0,1	5	7	3	1,6	4	15	68
08/03/2024	00	6	4	0,1	5	7	6	0,7	296	15	58
08/03/2024	01		3	0,1	4	7		0,8	315	13	62
08/03/2024	02	1	3	0,1	4	7	2	1,9	250	13	77
08/03/2024	03	1	3	0,1	4	6	3	1,9	233	13	77
08/03/2024	04	1	3	0,1	5	6	1	2	240	13	75
08/03/2024	05	1	3	0,1	4	6	1	1,6	231	12	73
08/03/2024	06	1	3	0,1	4	6	2	2,1	203	12	67
08/03/2024	07	1	3		4	9	2	2,7	237	16	51
08/03/2024	08	3	3	0,1	6	12	7	1,8	239	22	48
08/03/2024	09	3	3	0,1	6	7	10	3,6	242	17	59
08/03/2024	10	3	3	0,1	5	6	13	4	244	14	66
08/03/2024	11	3	3	0,1	5	7	15	4,2	239	14	66
08/03/2024	12	1	3	0,2	6	7	6	4	247	16	65
08/03/2024	13	2	3	0,2	6	8	5	2,2	254	17	63
08/03/2024	14	2	3	0,2	7	7	9	5,6	246	17	67
08/03/2024	15	3	3	0,2	6	7	7	5,1	250	17	68
08/03/2024	16	3	3	0,2	7	8	11	3,9	240	18	65
08/03/2024	17	3	3	0,2	6	8	8	2,8	234	17	64
08/03/2024	18	2	3	0,2	6	7	4	3	247	17	66
08/03/2024	19	2	3	0,2	5	10	4	1,7	240	18	60
08/03/2024	20	4	3	0,2	5	11	5	1,9	242	19	58
08/03/2024	21	3	3	0,1	4	9	6	2,7	232	16	60
08/03/2024	22	4	3	0,2	5	12	5	2	251	20	53
08/03/2024	23	2	3	0,1	4	8	2	2	247	14	66
09/03/2024	00	2	3	0,1	4	7	2	2	241	14	67
09/03/2024	01	3	4	0,1	5	6	3	1,6	234	13	64
09/03/2024	02	2	4	0,1	4	6	3	0,9	219	13	67
09/03/2024	03	2	4	0,1	4	6	3		260	13	58
09/03/2024	04	2	4	0,1	5	8	3		314	15	46
09/03/2024	05	3	4	0,1	5	10	5	0,7	341	17	42
09/03/2024	06	4	4	0,1	5	9	5	0,8	230	15	34
09/03/2024	07	5	4	0,1	5	15	14		22	22	14
09/03/2024	08	7	4	0,1	6	15	9	0,5	205	25	21
09/03/2024	09	4	3	0,1	4	9	6	1,1	218	16	49
09/03/2024	10	4	3	0,1	6	10	9	2,2	297	20	45
09/03/2024	11	2	4	0,1	5	7	2	2,8	301	15	66
09/03/2024	12	2	4	0,1	6	9	3	1,6	290	17	66
09/03/2024	13	3	3	0,1	6	8	3	2,2	235	17	60
09/03/2024	14		3	0,1	6	7		3,2	227	16	61
09/03/2024	15	2	3	0,1	5	6	3	4	241	14	68
09/03/2024	16	2	3	0,1	5	6	2	5	240	13	70
09/03/2024	17	1	3	0,1	5	6	2	3,8	241	13	67
09/03/2024	18	1	3	0,1	4	6	2	6,2	247	13	69
09/03/2024	19	2	4	0,1	5	6	2	3,9	238	14	63
09/03/2024	20	3	3	0,1	4	8	3	1,6	239	15	58
09/03/2024	21	2	3	0,1	4	6	3	3,4	236	12	64
09/03/2024	22	2	3	0,1	4	6	2	5,1	244	12	68
09/03/2024	23	1	3	0,1	4	6	1	4,1	249	12	72
10/03/2024	00	1	3	0,1	4	6	1	4,1	237	12	73
10/03/2024	01	1	3	0,1	4	6	1	2	234	11	74
10/03/2024	02	1	3	0,1	3	6	1	2,6	217	11	76
10/03/2024	03	1	3	0,1	4	6	1	1,7	189	12	74
10/03/2024	04	1	3	0,1	4	6	1	3,6	237	12	71
10/03/2024	05	1	3	0,1	4	6	3	4,4	235	12	71
10/03/2024	06	1	3	0,1	4	6	1	8,3	236	11	71
10/03/2024	07	1	3	0,1	4	6	1	6,4	235	12	71
10/03/2024	08	1	3	0,1	5	6	1	3,3	251	13	69
10/03/2024	09	1	3	0,1	4	6	1	3,5	232	12	71
10/03/2024	10	1	3	0,2	5	6	1	3,6	234	13	71
10/03/2024	11	1	3	0,2	5	7	1	3	239	15	72
10/03/2024	12	2	3	0,3	6	7	4	2,8	244	16	71
10/03/2024	13	3	3	0,3	6	7	5	5,1	264	17	70
10/03/2024	14	3	3	0,3	6	7	3	3,8	241	16	70
10/03/2024	15	2	3	0,3	6	7	3	3	291	16	73
10/03/2024	16	2	3	0,3	6	7	2	2,5	251	16	73
10/03/2024	17	1	3	0,3	6	7	2	3,3	265	16	76
10/03/2024	18	1	3	0,2	5	7	2	2,2	250	15	72
10/03/2024	19	3	3	0,2	5	9	4	0,9	237	17	60
10/03/2024	20	4	3	0,2	6	9	4	1,2	245	18	56
10/03/2024	21	2	4	0,2	5	7	2	1,6	248	14	63
10/03/2024	22	2	4	0,2	5	7	2	1	295	14	63
10/03/2024	23	1	4	0,1	4	6	1	1,2	255	13	67
11/03/2024	00	1	4	0,1	4	6	2	0,9	256	13	66
11/03/2024	01	1	3	0,1	5	6	2	0,8	278	14	63
11/03/2024	02	2	3	0,1	4	6	2	0,9	265	13	64
11/03/2024	03	2	3	0,1	5	6	3	1,6	238	13	65
11/03/2024	04	2	3	0,1	5	6	3	2,6	248	13	65
11/03/2024	05	2	3	0,1	4	6	2	2,1	239	13	59
11/03/2024	06	2	3	0,1	4	6	2	1	222	13	51
11/03/2024	07	2	3	0,1	5	14	3	1	247	21	36
11/03/2024	08	3	3	0,1	7	17	9	1	253	29	27
11/03/2024	09	3	3	0,1	9	14	6	1,2	271	27	39
11/03/2024	10	2	3	0,3	8	7	5	1,7	275	19	54
11/03/2024	11	2	3	0,4	7	7	5	2,2	287	18	66
11/03/2024	12	2	3	0,4	6	7	8	3,3	285	17	69
11/03/2024	13	2	3	0,4	6	7	6	2,9	273	16	70
11/03/2024	14	2	3	0,4	6	7	5	2,8	306	17	71
11/03/2024	15	2	3	0,4	7	7	4	2	306	18	72
11/03/2024	16	2	3	0,4	6	7	4	3	337	16	74
11/03/2024	17	2	3	0,4	6	9	6	2,4	343	17	69
11/03/2024	18	2	3	0,4	7	11	4	1,3	359	21	61
11/03/2024	19	2	3	0,4	7	13	3	1	334	22	57
11/03/2024	20	4	4	0,3	6	22	6	0,8	259	32	38
11/03/2024	21	3	4	0,3	6	16	4		307	25	46
11/03/2024	22	3	4	0,3	6	20	4	0,4	225	28	36
11/03/2024	23	3	4	0,3	5	15	5	0,4	316	23	44
12/03/2024	00	3	4	0,3	5	11	4	1	1	18	50
12/03/2024	01	3	3	0,2	4	7	3	0,9	332	13	54
12/03/2024	02	2	3	0,2	5	6	2	1,2	332	14	62
12/03/2024	03	2	3	0,2	5	6	2	1	273	15	58
12/03/2024	04	2	3	0,2	4	6	3		232	13	47
12/03/2024	05	3	3	0,2	4	6	4	0,6	256	13	45
12/03/2024	06	2	3	0,2	4	9	3	0,4	260	15	37
12/03/2024	07	4	3	0,2	11	27	9		197	43	8
12/03/2024	08	5	3	0,2	18	29	18	0,4	351	57	13
12/03/2024	09	4	3	0,2	17	25	20	0,5	135	50	23
12/03/2024	10	4	3	0,3	14	19	14	2,2	118	41	40
12/03/2024	11	3	3	0,3	10	14	5	2,7	108	30	47
12/03/2024	12	2	3	0,4	10	14	4	3,2	114	29	54
12/03/2024	13	2	3	0,4	7	11	4	5,3	115	21	70
12/03/2024	14	2	3	0,3	7	8	8	5,6	114	19	71
12/03/2024	15	2	3	0,3	7	8	8	4,9	117	19	75
12/03/2024	16	2	3	0,3	7	9	8	6,1	115	19	80
12/03/2024	17	3	3	0,3	6	14	7	5,1	116	24	71
12/03/2024	18	1	3	0,3	6	16	2	2,4	94	24	69
12/03/2024	19	6	3	0,3	7	15	36	1	44	25	67
12/03/2024	20	4	3	0,3	5	15	6	1,1	36	22	62
12/03/2024	21	6	4	0,3	5	20	9	0,7	30	28	47
12/03/2024	22	6	4	0,3	5	20	7	0,4	25	28	49
12/03/2024	23	5	4	0,3	5	15	6	0,5	2	23	51
13/03/2024	00	4	3	0,2	5	13	4	0,6	350	20	52
13/03/2024	01	5	3	0,3	6	14	6	0,5	343	22	43
13/03/2024	02	7	3	0,2	5	11	8	0,6	283	18	43
13/03/2024	03	6	3	0,2	4	7	7	0,7	268	13	45
13/03/2024	04	4	3	0,1	4	7	6	0,5	234	13	43
13/03/2024	05	6	3	0,2	5	11	8		289	18	29
13/03/2024	06	6	3	0,1	5	20	10	0,4	53	27	18
13/03/2024	07	9	3	0,2	36	33	12		225	88	3
13/03/2024	08	15	4	0,2	61	35	44	0,2	144	128	4
13/03/2024	09	14	4	0,2	50	37	42	0,2	103	113	9
13/03/2024	10	11	4	0,3	30	34	31	0,4	100	80	19
13/03/2024	11	13	4	0,3	50	43	38	1,6	98	119	15
13/03/2024	12	8	3	0,4	16	30	18	2,4	94	55	45
13/03/2024	13	7	3	0,4	18	31	11	3	110	58	51
13/03/2024	14	4	3	0,3	10	22	6	3,7	108	38	66
13/03/2024	15	10	3	0,3	8	16	53	5,2	113	28	75
13/03/2024	16	6	3	0,3	6	11	11	4,8	113	20	85
13/03/2024	17	4	3	0,3	6	10	10	3,6	123	19	80
13/03/2024	18	5	3	0,3	7	23	7	1,9	125	33	62
13/03/2024	19	5	3	0,2	6	28	6	0,8	111	37	47
13/03/2024	20	4	3	0,2	5	14	5	0,3	55	22	69
13/03/2024	21	6	4	0,3	5	15	8	0,4	22	23	64
13/03/2024	22	10	4	0,2	5	21	11	0,4	15	29	50
13/03/2024	23	10	4	0,2	5	20	10		2	27	46
14/03/2024	00	11	4	0,2	5	23	12		359	29	34
14/03/2024	01	14	3	0,2	8	34	18		42	45	5
14/03/2024	02	15	3	0,2	11	30	19		24	47	3
14/03/2024	03	15	3	0,2	6	23	17	0,3	8	33	16
14/03/2024	04	14	3	0,2	5	14	15		338	20	25
14/03/2024	05	12	3	0,2	4	13	14		262	20	17
14/03/2024	06	12	3	0,1	6	17	14	0,6	223	26	9
14/03/2024	07	14	4	0,1	29	27	19	1,8	234	72	3
14/03/2024	08	15	4	0,2	42	34	28		215	99	6
14/03/2024	09	13	4	0,2	18	31	33	1,4	224	59	21
14/03/2024	10	9	3	0,2	9	17	21	1,4	189	30	49
14/03/2024	11	11	3	0,3	19	30	26	4,1	104	59	31
14/03/2024	12	8	3	0,3	19	29	15	4,2	105	59	41
14/03/2024	13	8	3	0,3	9	12	10	4,5	102	27	69
14/03/2024	14	6	3	0,3	7	11	8	3,1	85	22	76
14/03/2024	15	5	3	0,3	6	8	7	2,2	83	16	91
14/03/2024	16	5	3	0,3	7	10	7	1,8	65	20	86
14/03/2024	17	6	3	0,3	7	12	12	2,4	42	22	84
14/03/2024	18	7	3	0,3	6	15	13	1,4	48	24	80
14/03/2024	19	11	3	0,4	6	25	25	1,1	34	35	57
14/03/2024	20	11	3	0,4	7	27	21	0,4	22	37	51
14/03/2024	21	8	3	0,2	6	12	11	0,4	127	21	71
14/03/2024	22	7	3	0,2	5	8	8	0,3	77	16	78
14/03/2024	23	6	3	0,2	5	7	7	0,1	71	14	74
15/03/2024	00	7	3	0,2	5	8	8		42	16	64
15/03/2024	01	13	3	0,2	6	33	15	2	231	43	22
15/03/2024	02	17	3	0,2	5	26	19		223	33	22
15/03/2024	03	11	3	0,3	5	16	15	0,5	146	23	37
15/03/2024	04	6	3	0,2	5	6	13	0,6	183	14	62
15/03/2024	05	5	3	0,2	5	7	9	0,5	151	14	54
15/03/2024	06	11	3	0,2	5	12	16	0,3	70	18	39
15/03/2024	07		3	0,2				0,2	128		33
15/03/2024	08		3	0,2				2,1	223		8
15/03/2024	09	12	3	0,3	16	28	50	1,5	248	53	19
15/03/2024	10	6	3	0,3	6	11	27	1,7	229	21	46
15/03/2024	11	4	3	0,3	3	3	13	2,5	232	8	66
15/03/2024	12	5	3	0,3	3	7	15	2,4	178	12	68
15/03/2024	13	6	3	0,3	4	5	15	6	119	11	76
15/03/2024	14	6	3	0,3	6	13	26	5,7	114	22	64
15/03/2024	15	6	3	0,3	5	7	29	5,7	112	15	67
15/03/2024	16	6	3	0,3	7	21	20	4	115	32	51
15/03/2024	17	6	3	0,4	7	20	24	5,3	115	30	54
15/03/2024	18	8	3	0,3	5	33	31	2,3	103	41	43
15/03/2024	19	7	3	0,3	22	49	19	1	112	83	14
15/03/2024	20	10	3	0,3	3	25	27	1,5	39	30	50
15/03/2024	21	19	3	0,3	3	16	110	1,4	33	20	61
15/03/2024	22	17	3	0,3	3	25	29	0,5	14	29	35
15/03/2024	23	19	4	0,3	4	30	32		359	35	16
16/03/2024	00	23	4	0,3	5	34	40		336	42	9
16/03/2024	01	20	4	0,3	2	13	38	0,7	354	16	43
16/03/2024	02	10	4	0,3	2	5	21	0,7	351	8	55
16/03/2024	03	10	3	0,3	3	6	48		214	9	46
16/03/2024	04	11	3	0,2	1	6	20	0,4	93	8	40
16/03/2024	05	12	3	0,2	2	7	21	0,1	71	11	28
16/03/2024	06	9	3	0,2	2	9	16	0,1	124	12	26
16/03/2024	07	9	3	0,2	4	19	18	0,2	118	26	11
16/03/2024	08	13	3	0,2	9	16	24	0,3	160	30	16
16/03/2024	09	11	4	0,3	6	10	21		247	19	32
16/03/2024	10	10	3	0,4	4	9	23	0,5	103	15	42
16/03/2024	11	12	3	0,4	6	8	22	1,4	115	17	55
16/03/2024	12	10	3	0,3	13	24	17	3	94	44	36
16/03/2024	13	8	4	0,3	10	22	13	3,3	103	38	43
16/03/2024	14	5	5	0,3	10	16	7	4,8	107	31	53
16/03/2024	15	5	4	0,3	5	8	7	4,1	87	15	73
16/03/2024	16	9	4	0,3	6	16	12	2,8	90	25	73
16/03/2024	17	15	4	0,3	4	16	19	1,9	78	23	67
16/03/2024	18	17	3	0,3	3	8	22	2,3	48	13	80
16/03/2024	19	20	4	0,3	3	7	24	2,1	43	11	90
16/03/2024	20	31	4	0,3	3	11	39	0,7	40	15	81
16/03/2024	21	36	4	0,3	3	15	46	0,8	34	18	71
16/03/2024	22	39	4	0,3	3	15	51	0,2	52	20	62
16/03/2024	23	33	4	0,2	2	9	41	0,5	229	13	60
17/03/2024	00	41	4	0,3	4	30	55	1	217	36	18
17/03/2024	01	37	3	0,3	3	22	47	1,7	229	27	25
17/03/2024	02	38	3	0,3	2	22	50		262	25	23
17/03/2024	03	34	3	0,3	2	26	45		231	29	14
17/03/2024	04	22	3	0,3	3	20	34		227	24	15
17/03/2024	05	18	3	0,3	3	14	27		255	18	17
17/03/2024	06	18	3	0,2	3	18	27		170	22	8
17/03/2024	07	19	3	0,2	3	14	25		199	19	12
17/03/2024	08	22	4	0,2	10	17	35	0,1	112	32	15
17/03/2024	09	17	4	0,3	6	11	24	0,3	82	20	35
17/03/2024	10	23	3	0,4	9	16	31	2,2	73	30	35
17/03/2024	11	24	3	0,3	4	6	26	2,6	79	12	61
17/03/2024	12	18	3	0,3	5	6	19	2,5	79	13	66
17/03/2024	13	13	4	0,3	4	5	14	2,5	81	11	77
17/03/2024	14	11	3	0,3	6	4	12	2,1	69	12	72
17/03/2024	15	13	3	0,3	4	5	15	1,9	56	10	78
17/03/2024	16	15	3	0,3	2	4	17	3,1	47	8	85
17/03/2024	17	15	3	0,3	4	7	16	3,6	46	13	73
17/03/2024	18	21	3	0,3	3	9	22	3,8	45	14	63
17/03/2024	19	23	3	0,3	2	7	24	2,9	43	10	70
17/03/2024	20	26	4	0,3	3	5	28	2,3	42	9	78
17/03/2024	21	30	4	0,3	3	7	34	1,6	45	10	77
17/03/2024	22	38	4	0,2	3	9	46	0,6	54	14	68
17/03/2024	23	46	4	0,2	3	10	55	0,5	40	14	57
18/03/2024	00	58	4	0,3	2	16	71	0,3	32	19	50
18/03/2024	01	54	3	0,2	3	20	64	0,7	43	24	39
18/03/2024	02	47	4	0,2	3	15	55	0,7	34	19	39
18/03/2024	03	39	3	0,2	3	8	45	0,5	34	12	51
18/03/2024	04	45	4	0,2	2	8	52		349	12	43
18/03/2024	05	49	4	0,2	2	12	58		283	15	29
18/03/2024	06	59	4	0,2	2	20	72	0,2	5	23	10
18/03/2024	07	58	4	0,2	23	24	73		211	59	6
18/03/2024	08	57	4	0,3	58	31	80		178	121	6
18/03/2024	09	60	4	0,3	19	29	68	1,6	91	58	16
18/03/2024	10	61	4	0,3	18	27	70	1,3	100	54	21
18/03/2024	11	42	3	0,3	9	19	46	2,5	94	32	52
18/03/2024	12	33	3	0,3	4	7	35	3,1	87	12	81
18/03/2024	13	32	3	0,3	4	9	34	2,1	76	15	85
18/03/2024	14	26	3	0,3	4	10	28	2,1	74	16	86
18/03/2024	15	24	3	0,3	3	4	24	3,4	80	9	96
18/03/2024	16	25	3	0,3	3	4	26	2,9	77	8	97
18/03/2024	17	29	3	0,3	3	4	31	3,2	69	8	98
18/03/2024	18	24	3	0,3	2	4	25	2,9	64	7	97
18/03/2024	19	16	3	0,3	3	3	17	2,5	57	7	95
18/03/2024	20	17	3	0,3	3	3	17	0,9	71	8	95
18/03/2024	21	21	3	0,2	3	3	21	0,2	137	7	93
18/03/2024	22	32	4	0,3	2	5	34	0,5	199	9	78
18/03/2024	23	42	4	0,2	2	9	47	0,8	217	12	63
19/03/2024	00	40	4	0,2	2	8	44	1,2	229	11	59
19/03/2024	01	40	3	0,2	2	10	42	2,8	230	12	56
19/03/2024	02	47	3	0,2	2	12	53		251	15	42
19/03/2024	03	50	3	0,2	2	10	56		236	13	26
19/03/2024	04	54	3	0,2	2	11	62	0,9	218	14	19
19/03/2024	05	55	3	0,2	2	10	63		212	12	26
19/03/2024	06	54	3	0,2	2	10	66		133	13	22
19/03/2024	07	55	3	0,2	3	12	66	0,8	295	15	22
19/03/2024	08	42	3	0,2	2	5	47	1,1	214	8	42
19/03/2024	09	35	3	0,2	2	3	38	0,5	155	7	63
19/03/2024	10	31	3	0,3	3	11	33	1,1	104	16	60
19/03/2024	11	24	3	0,3	4	4	25	2,7	95	10	82
19/03/2024	12	25	3	0,4	3	3	26	3,3	99	7	88
19/03/2024	13	22	3	0,3	3	3	23	3,5	98	7	90
19/03/2024	14	19	3	0,3	3	3	20	3,6	92	7	92
19/03/2024	15	19	3	0,3	3	3	20	3,3	82	7	93
19/03/2024	16	17	3	0,3	3	3	19	3,5	71	7	92
19/03/2024	17	17	3	0,3	3	3	18	2,9	71	8	91
19/03/2024	18	15	3	0,3	2	3	16	2,6	88	6	92
19/03/2024	19	17	3	0,3	4	7	18	1,4	75	12	80
19/03/2024	20	26	3	0,3	2	3	28	0,9	70	6	94
19/03/2024	21	28	3	0,3	3	3	30	1,2	34	7	92
19/03/2024	22	48	3	0,3	2	4	52	0,9	43	6	89
19/03/2024	23	41	4	0,3	1	4	43	0,9	65	6	88
20/03/2024	00	34	4	0,3	2	3	36	1,4	49	5	90
20/03/2024	01	41	3	0,2	2	3	44	1,2	37	5	85
20/03/2024	02	52	3	0,2	2	4	54	1	38	6	72
20/03/2024	03	32	3	0,2	1	3	33	0,9	26	5	85
20/03/2024	04	31	3	0,2	1	3	33	0,4	358	5	85
20/03/2024	05	37	3	0,2	2	3	39	0,6	41	6	80
20/03/2024	06	39	3	0,2	2	4	42	0,5	31	7	74
20/03/2024	07	40	4	0,3	2	6	45	0,8	28	8	67
20/03/2024	08	44	3	0,3	3	11	52	0,8	28	16	55
20/03/2024	09	40	3	0,3	3	13	51	0,6	19	17	56
20/03/2024	10	31	3	0,3	3	5	43	0,4	54	9	77
20/03/2024	11	22	3	0,3	3	3	32	1,6	67	8	88
20/03/2024	12	22	3	0,4	3	4	34	1,9	67	8	85
20/03/2024	13	22	4	0,4	4	4	52	4,6	77	11	87
20/03/2024	14	18	4	0,3	5	4	39	4,7	78	10	85
20/03/2024	15	14	4	0,3	4	4	16	4,8	85	9	83
20/03/2024	16	14	4	0,3	4	5	18	3,8	88	11	83
20/03/2024	17	12	4	0,3	3	4	15	2,2	68	8	80
20/03/2024	18	13	4	0,4	3	7	16	1,5	43	11	70
20/03/2024	19	12	4	0,3	3	6	15	1	69	10	70
20/03/2024	20	14	4	0,3	2	6	16	1,8	49	9	70
20/03/2024	21	14	4	0,3	2	4	17	3,8	46	7	78
20/03/2024	22	12	4	0,3	2	3	14	2,2	45	7	80
20/03/2024	23	14	4	0,3	3	3	16	2,1	45	6	72
21/03/2024	00	13	4	0,3	2	4	15	2,1	45	7	66
21/03/2024	01	10	4	0,2	2	3	13	2,3	46	6	72
21/03/2024	02	12	4	0,2	2	3	16	3,4	46	6	69
21/03/2024	03	13	4	0,2	3	3	17	5,1	48	7	66
21/03/2024	04	13	4	0,2	2	3	18	5,1	48	6	70
21/03/2024	05	16	4	0,2	3	4	21	3,2	42	7	55
21/03/2024	06	27	4	0,3	2	11	36	1	35	14	32
21/03/2024	07	18	4	0,3	3	9	24	1,8	52	13	39
21/03/2024	08	17	4	0,2	4	8	24	3,8	50	14	43
21/03/2024	09	13	4	0,3	3	3	19	4,7	51	8	62
21/03/2024	10	12	4	0,3	3	4	17	3,7	63	9	67
21/03/2024	11	13	4	0,3	3	4	18	5,5	77	8	73
21/03/2024	12	11	3	0,3	2	3	15	4,3	83	7	77
21/03/2024	13	11	3	0,4	3	3	16	3,9	85	7	81
21/03/2024	14	10	3	0,3	3	3	15	2,9	66	8	84
21/03/2024	15	10	3	0,4	3	3	13	2	77	7	85
21/03/2024	16	10	3	0,3	4	3	14	1,7	61	9	80
21/03/2024	17	11	3	0,3	3	3	14	1,7	48	8	76
21/03/2024	18	10	3	0,3	4	4	14	1,1	53	9	73
21/03/2024	19	10	3	0,3	3	3	13	1,6	51	7	71
21/03/2024	20	11	3	0,3	3	4	15	1	44	8	69
21/03/2024	21	14	3	0,3	3	4	19	0,6	27	8	66
21/03/2024	22	18	3	0,3	3	9	24	0,1	8	13	46
21/03/2024	23	25	4	0,3	2	14	32	0,4	233	16	34
22/03/2024	00	29	3	0,3	2	18	37		230	21	20
22/03/2024	01	31	3	0,2	3	10	39	0,2	228	14	28
22/03/2024	02	32	3	0,2	1	8	38	0,4	229	10	26
22/03/2024	03	38	3	0,2	2	9	47	0,6	231	13	20
22/03/2024	04	34	3	0,2	1	8	44	0,5	230	10	22
22/03/2024	05	31	3	0,2	2	7	37	0,1	10	9	18
22/03/2024	06	31	3	0,2	5	15	36	0,5	258	22	7
22/03/2024	09	33	4	0,2	28	23	68	0,4	8	65	14
22/03/2024	10	29	3	0,2	8	10	58	1,4	72	21	33
22/03/2024	11	31	4	0,2	8	12	61	1,5	93	24	39
22/03/2024	12	12	4	0,2	4	6	47	0,7	122	12	62
22/03/2024	13	7	5	0,1	4	7	31	1,5	92	14	67
22/03/2024	14	7	4	0,1	5	7	36	2,2	94	15	67
22/03/2024	15	8	4	0,1	5	11	34	3,8	92	18	64
22/03/2024	16	9	4	0,1	5	9	27	3,8	85	16	69
22/03/2024	17	15	4	0,1	9	21	29	2,4	102	34	53
22/03/2024	18	19	3	0,1	4	18	30	1,1	80	24	61
22/03/2024	19	24	4	0,1	7	19	29	0,4	67	29	59
22/03/2024	20	26	4	0,1	3	13	33	0,1	42	17	68
22/03/2024	21	34	4	0,1	3	13	43	0,2	20	18	63
22/03/2024	22	39	4	0,1	2	16	48	0,1	50	20	54
22/03/2024	23	45	4	0,1	3	22	58	0,3	344	27	40
23/03/2024	00	39	4	0,1	8	36	53	0,7	231	48	8
23/03/2024	01	32	4	0,1	7	31	45	0,2	300	41	6
23/03/2024	02	23	4	0,1	3	17	52	0,4	236	21	17
23/03/2024	03	21	4	0,1	2	11	57	0,6	218	14	23
23/03/2024	04	18	4	0,1	2	8	52	0,8	257	11	26
23/03/2024	05	18	4	0,1	2	6	51	0,2	7	9	26
23/03/2024	06	19	4	0,1	2	9	48		280	12	16
23/03/2024	07	21	4	0,1	9	22	59	0,2	344	36	5
23/03/2024	08	18	4	0,1	10	17	71	0,3	345	33	12
23/03/2024	09	31	3	0,1	9	18	79	0,2	49	32	25
23/03/2024	10	33	4	0,1	7	16	62	1,5	72	28	40
23/03/2024	11	28	4	0,2	7	14	77	1,2	58	24	44
23/03/2024	12	25	4	0,2	12	16	68	2,1	78	34	47
23/03/2024	13	31	5	0,2	19	27	50	1,6	86	56	31
23/03/2024	14	27	5	0,2	9	21	41	2,6	90	35	46
23/03/2024	15	21	5	0,1	9	21	32	2,3	84	33	51
23/03/2024	16	16	4	0,1	6	17	28	1,6	88	27	60
23/03/2024	17	14	4	0,1	6	14	27	0,9	81	23	62
23/03/2024	18	14	4	0,1	3	5	31	0,4	42	9	77
23/03/2024	19	15	4	0,1	2	7	33	0,3	357	11	68
23/03/2024	20	16	4	0,1	3	14	51	0,2	358	18	51
23/03/2024	21	24	4	0,2	3	19	57	0,2	68	23	35
23/03/2024	22	17	4	0,1	3	13	27	0,3	54	17	56
23/03/2024	23	17	4	0,1	2	5	22	0,1	56	9	64
24/03/2024	00	19	4	0,1	3	8	26	0,2	4	12	59
24/03/2024	01	24	3	0,1	4	17	34		327	24	28
24/03/2024	02	28	3	0,1	11	25	41	0,1	8	42	4
24/03/2024	03	28	4	0,1	8	20	39	0,2	357	31	4
24/03/2024	04	24	4	0,1	3	14	33		2	18	15
24/03/2024	05	23	3	0,1	2	10	33	0,2	12	13	17
24/03/2024	06	25	4	0,1	2	6	35	0,2	26	8	37
24/03/2024	07	27	3	0,1	2	8	38	0,2	41	12	36
24/03/2024	08	26	3	0,1	3	8	37	0,5	32	13	42
24/03/2024	09	23	3	0,1	3	8	32	0,6	41	12	47
24/03/2024	10	21	4	0,1	4	6	29	1,9	55	11	54
24/03/2024	11	16	3	0,1	3	4	22	3,5	51	9	61
24/03/2024	12	5	3	0,1	3	3	15	5	81	7	69
24/03/2024	13	5	3	0,1	3	3	10	3,8	73	8	72
24/03/2024	14	4	3	0,1	3	3	8	3,5	75	8	74
24/03/2024	15	4	3	0,1	4	3	8	3,4	75	9	76
24/03/2024	16	4	3	0,1	3	3	9	3	66	8	76
24/03/2024	17	5	3	0,1	3	3	7	3,3	52	9	76
